Column1	Column2	Column3
08:46	なり	次は勝ちます
08:46	なり	なりさー
08:46	みつきん	んふ〜
08:46	みつきん	うん
08:46	なり	ケチやからなんもかわんのに
08:46	なり	ウィンドウショッピングとかめちゃしちゃう
08:46	みつきん	ぼくもです^ ^
08:46	なり	さいこうやん
08:46	みつきん	軽井沢わざわざ行ってなんも買わない時多々ある
08:47	なり	歩いて見てるだけで満足
08:47	みつきん	ちょーたのしいよね！！
08:47	みつきん	わかる
08:47	なり	ね！！！！
08:47	なり	買うか悩むってことは買っても使わんからな精神
08:47	みつきん	わかる
08:47	みつきん	悩んだもんは買わない
08:47	なり	ね！
08:47	なり	アウトレットとかいきてえ
08:48	みつきん	いこーね
08:48	なり	いく！！！
08:48	みつきん	軽井沢泊まろっか
08:48	なり	とまる！！！
08:48	みつきん	ちょうど駅あるし
08:48	なり	！
08:48	なり	初軽井沢！
08:48	みつきん	でも旅館っぽいのはあんまないかもなぁ
08:48	みつきん	どーなんだろ
08:48	みつきん	ちょっと外れればありそうか
08:48	なり	ふへへ
08:48	なり	ゆうくんとお泊まりならどこでもいい旅館になるよお
08:48	みつきん	んはーー
08:48	みつきん	わかる
08:49	なり	んねー！
08:49	なり	ラブホでも最高に見えそう
08:49	みつきん	んひw
08:49	みつきん	めちゃ狭いとこ泊まりたい、、
08:49	なり	それもいいな、、、
08:49	なり	でも
08:49	みつきん	お風呂欲しすぎ
08:49	なり	古いとこは無理かも、、、、
08:49	みつきん	むり
08:50	なり	湯船一緒入ろ、、、、
08:50	みつきん	はいる、、、、、
08:50	なり	旅館とかの話じゃないよ！！！
08:50	なり	らぶほが古いと怖そうじゃん
08:50	みつきん	ひざのうえどぞ
08:50	みつきん	え、こわそう
08:50	なり	やばいねそれ
08:50	みつきん	すわりごこちわるそう
08:50	みつきん	なんかあたんな
08:50	なり	新しめのとこにしよ
08:50	なり	ふふ
08:51		メッセージの送信を取り消しました
08:51		みつきんがメッセージの送信を取り消しました
08:51		メッセージの送信を取り消しました
08:51	みつきん	あみてねえ！！
08:51		メッセージの送信を取り消しました
08:51	みつきん	すき！！！
08:52	なり	なーもすき
08:52	なり	おしり痛いかも
08:52	なり	肉ねえから。
08:52	みつきん	たしかにwwwそだった
08:52	なり	ええい
08:52	なり	関係ねえ
08:52	なり	のる
08:52	なり	座るもん
08:52	みつきん	いーよ
